Age,Income,Clicks,Conversion Rate,CTR,Age_AdType,Income_AdPlacement,Click_DayOfWeek,Click_Hour,Click_Month,High_CTR,High_Conversion,Gender_Male,Gender_Other,Location_Suburban,Location_Urban,Ad Type_Native,Ad Type_Text,Ad Type_Video,Ad Topic_Finance,Ad Topic_Food,Ad Topic_Health,Ad Topic_Technology,Ad Topic_Travel,Ad Placement_Social Media,Ad Placement_Website,Age_Group_19-25,Age_Group_26-35,Age_Group_36-45,Age_Group_46-55,Age_Group_56-65,Age_Group_66+,Income_Group_Medium,Income_Group_High,Income_Group_Very High
25.0,19345.56,4.0,0.1864,0.0348,25.0_Banner,Low_Search Engine,0,20,3,0,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
50.0,40065.79,4.0,0.1809,0.0657,50.0_Text,Medium_Social Media,3,20,4,1,1,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
34.0,47899.8,2.0,0.1444,0.0469,34.0_Banner,Medium_Website,0,20,12,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
30.0,48842.15,2.0,0.1582,0.0726,30.0_Video,Medium_Website,4,20,2,1,0,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
58.0,7079.91,5.0,0.444,0.05,58.0_Banner,Low_Search Engine,2,20,9,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
38.0,77190.55,5.0,0.3029,0.0379,38.0_Video,Very High_Social Media,4,20,8,0,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
54.0,54652.67,4.0,0.169,0.0404,54.0_Native,High_Website,6,20,3,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
52.0,46668.31,2.0,0.239,0.0328,52.0_Native,Medium_Website,3,20,3,0,1,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
44.0,40201.82,5.0,0.2584,0.0316,44.0_Video,Medium_Social Media,3,20,5,0,1,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
44.0,64507.01,7.0,0.2209,0.0319,44.0_Banner,Very High_Search Engine,2,20,12,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
20.0,45517.62,5.0,0.0504,0.0482,20.0_Native,Medium_Social Media,1,20,5,0,0,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False
34.0,50682.32,8.0,0.0948,0.0201,34.0_Video,High_Search Engine,4,20,7,0,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
40.0,15191.84,9.0,0.2671,0.0467,40.0_Text,Low_Social Media,0,20,4,0,1,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
53.0,60006.9,7.0,0.139,0.0124,53.0_Native,High_Social Media,3,20,1,0,0,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
11.0,59374.64,3.0,0.4851,0.0684,11.0_Native,High_Website,1,20,5,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
21.0,80669.25,8.0,0.2074,0.0663,21.0_Banner,Very High_Website,0,20,10,1,1,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
65.0,55704.37,6.0,0.1242,0.0521,65.0_Banner,High_Search Engine,0,20,1,1,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
37.0,19970.59,3.0,0.0636,0.0352,37.0_Banner,Low_Social Media,5,20,8,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
33.0,41516.56,5.0,0.0384,0.0595,33.0_Banner,Medium_Social Media,0,20,12,1,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
34.0,25288.86,5.0,0.5238375,0.0387,34.0_Native,Low_Website,5,20,12,0,1,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
42.0,51315.1,6.0,0.5105,0.053,42.0_Banner,High_Website,4,20,4,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
47.0,75785.84,6.0,0.4801,0.0202,47.0_Text,Very High_Social Media,4,20,11,0,1,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
48.0,75823.41,5.0,0.1647,0.0593,48.0_Native,Very High_Website,6,20,5,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
23.0,62221.01,1.0,0.2701,0.0568,23.0_Text,High_Social Media,4,20,9,1,1,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
56.0,49589.06,7.0,0.3993,0.0458,56.0_Banner,Medium_Social Media,6,20,2,0,1,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
52.0,25461.34,2.0,0.2077,0.0456,52.0_Text,Low_Search Engine,3,20,6,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25.0,51766.23,5.0,0.1246,0.0732,25.0_Video,High_Search Engine,1,20,8,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
42.0,28212.56,4.0,0.0998,0.0344,42.0_Native,Low_Search Engine,4,20,9,0,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
41.0,37246.36,6.0,0.1701,0.0711,41.0_Native,Medium_Website,4,20,7,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
72.0,61122.61,5.0,0.1754,0.0531,72.0_Text,High_Search Engine,6,20,1,1,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
53.0,51665.13,5.0,0.089,0.0531,53.0_Native,High_Website,5,20,5,1,0,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
22.0,83457.82,3.0,0.0161,0.0291,22.0_Banner,Very High_Social Media,6,20,3,0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True
17.0,25126.83,5.0,0.3299,0.0466,17.0_Text,Low_Website,0,20,1,0,1,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
45.0,62484.58,8.0,0.1975,0.0222,45.0_Banner,High_Social Media,4,20,2,0,1,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
22.0,56276.29,9.0,0.368,0.0202,22.0_Video,High_Search Engine,2,20,10,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
34.0,5866.56,3.0,0.396,0.0329,34.0_Text,Low_Social Media,4,20,7,0,1,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
30.0,55592.39,5.0,0.5238375,0.0833,30.0_Native,High_Website,2,20,10,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
9.0,71421.38,3.0,0.0457,0.0692,9.0_Banner,Very High_Search Engine,6,20,7,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
39.0,76312.64,4.0,0.0869,0.0863,39.0_Banner,Very High_Search Engine,0,20,12,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
27.0,48099.09,0.0,0.2424,0.0706,27.0_Banner,Medium_Social Media,5,20,3,1,1,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
19.0,18157.0,8.0,0.0636,0.0431,19.0_Native,Low_Search Engine,0,20,7,0,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
39.0,30172.14,3.0,0.248,0.0371,39.0_Video,Low_Website,0,20,10,0,1,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
26.0,52595.76,8.0,0.1992,0.0766,26.0_Text,High_Social Media,4,20,6,1,1,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
27.0,79327.63,3.0,0.2537,0.1021,27.0_Text,Very High_Website,0,20,8,1,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
36.0,46886.08,4.0,0.0743,0.083,36.0_Banner,Medium_Search Engine,1,20,1,1,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
35.0,32678.34,8.0,0.336,0.0489,35.0_Banner,Low_Website,2,20,10,0,1,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
37.0,41595.64,2.0,0.1237,0.0524,37.0_Text,Medium_Website,0,20,8,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
51.0,30042.08,5.0,0.1012,0.0445,51.0_Native,Low_Social Media,2,20,9,0,0,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
22.0,60890.76,4.0,0.4818,0.0632,22.0_Text,High_Social Media,2,20,5,1,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
35.0,19716.42,9.0,0.1029,0.0512,35.0_Native,Low_Social Media,1,20,12,1,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
19.0,89423.87,6.0,0.3088,0.0607,19.0_Native,Very High_Social Media,1,20,6,1,1,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
35.0,61821.03,10.5,0.0887,0.055,35.0_Native,High_Search Engine,6,20,1,1,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
48.0,31439.64,4.0,0.2314,0.0709,48.0_Banner,Low_Website,1,20,9,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
32.0,37253.89,5.0,0.1714,0.0724,32.0_Text,Medium_Search Engine,3,20,5,1,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
43.0,58572.23,4.0,0.3411,0.0852,43.0_Native,High_Website,4,20,2,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
72.5,65630.87,6.0,0.255,0.054,72.5_Video,Very High_Social Media,6,20,1,1,1,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True
48.0,48276.19,5.0,0.3135,0.056,48.0_Native,Medium_Search Engine,0,20,3,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
24.0,50308.01,5.0,0.0537,0.0183,24.0_Text,High_Search Engine,4,20,1,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
37.0,81167.0,9.0,0.2514,0.0551,37.0_Native,Very High_Social Media,5,20,8,1,1,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
28.0,38935.96,6.0,0.2189,0.0314,28.0_Native,Medium_Search Engine,1,20,8,0,1,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
30.0,54857.57,2.0,0.0864,0.0807,30.0_Text,High_Website,5,20,11,1,0,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
39.0,23955.32,4.0,0.1137,0.0337,39.0_Native,Low_Website,2,20,5,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
35.0,37261.51,6.0,0.1561,0.0279,35.0_Video,Medium_Search Engine,1,20,4,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
34.0,46592.84,5.0,0.1524,0.0671,34.0_Video,Medium_Social Media,1,20,1,1,0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
53.0,43147.92,3.0,0.0946,0.0782,53.0_Native,Medium_Social Media,6,20,1,1,0,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
26.0,67528.81,7.0,0.217,0.0351,26.0_Video,Very High_Website,2,20,3,0,1,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
35.0,61303.32,1.0,0.2929,0.0449,35.0_Video,High_Search Engine,4,20,12,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
29.0,26937.0,5.0,0.3872,0.0636,29.0_Banner,Low_Search Engine,3,20,12,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
51.0,76286.75,4.0,0.3696,0.071,51.0_Banner,Very High_Social Media,3,20,6,1,1,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
63.0,36934.06,2.0,0.1983,0.0605,63.0_Text,Low_Website,5,20,9,1,1,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
25.0,76848.82,2.0,0.1636,0.0421,25.0_Banner,Very High_Social Media,0,20,10,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
56.0,38135.25,2.0,0.2029,0.0205,56.0_Native,Medium_Website,5,20,12,0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
38.0,43703.24,5.0,0.2439,0.0648,38.0_Banner,Medium_Social Media,0,20,6,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
36.0,56834.85,3.0,0.145,0.0232,36.0_Banner,High_Social Media,0,20,4,0,0,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
